    493,  -14.1421356,   14.1421356,           4.
    494,  -14.1421356,   14.1421356,           2.
    495,  -16.6293926,   11.1114044,          38.
    496,  -16.6293926,   11.1114044,          36.
    497,  -16.6293926,   11.1114044,          34.
    498,  -16.6293926,   11.1114044,          32.
    499,  -16.6293926,   11.1114044,          30.
    500,  -16.6293926,   11.1114044,          28.
    501,  -16.6293926,   11.1114044,          26.
    502,  -16.6293926,   11.1114044,          24.
    503,  -16.6293926,   11.1114044,          22.
    504,  -16.6293926,   11.1114044,          20.
    505,  -16.6293926,   11.1114044,          18.
    506,  -16.6293926,   11.1114044,          16.
    507,  -16.6293926,   11.1114044,          14.
    508,  -16.6293926,   11.1114044,          12.
    509,  -16.6293926,   11.1114044,          10.
    510,  -16.6293926,   11.1114044,           8.
    511,  -16.6293926,   11.1114044,           6.
    512,  -16.6293926,   11.1114044,           4.
    513,  -16.6293926,   11.1114044,           2.
    514,  -18.4775906,   7.65366888,          38.
    515,  -18.4775906,   7.65366888,          36.
    516,  -18.4775906,   7.65366888,          34.
    517,  -18.4775906,   7.65366888,          32.
    518,  -18.4775906,   7.65366888,          30.
    519,  -18.4775906,   7.65366888,          28.
    520,  -18.4775906,   7.65366888,          26.
    521,  -18.4775906,   7.65366888,          24.
    522,  -18.4775906,   7.65366888,          22.
    523,  -18.4775906,   7.65366888,          20.
    524,  -18.4775906,   7.65366888,          18.
    525,  -18.4775906,   7.65366888,          16.
    526,  -18.4775906,   7.65366888,          14.
    527,  -18.4775906,   7.65366888,          12.
    528,  -18.4775906,   7.65366888,          10.
    529,  -18.4775906,   7.65366888,           8.
    530,  -18.4775906,   7.65366888,           6.
    531,  -18.4775906,   7.65366888,           4.
    532,  -18.4775906,   7.65366888,           2.
    533,  -19.6157055,   3.90180635,          38.
    534,  -19.6157055,   3.90180635,          36.
    535,  -19.6157055,   3.90180635,          34.
    536,  -19.6157055,   3.90180635,          32.
    537,  -19.6157055,   3.90180635,          30.
    538,  -19.6157055,   3.90180635,          28.
    539,  -19.6157055,   3.90180635,          26.
    540,  -19.6157055,   3.90180635,          24.
    541,  -19.6157055,   3.90180635,          22.
    542,  -19.6157055,   3.90180635,          20.
    543,  -19.6157055,   3.90180635,          18.
    544,  -19.6157055,   3.90180635,          16.
    545,  -19.6157055,   3.90180635,          14.
    546,  -19.6157055,   3.90180635,          12.
    547,  -19.6157055,   3.90180635,          10.
    548,  -19.6157055,   3.90180635,           8.
    549,  -19.6157055,   3.90180635,           6.
    550,  -19.6157055,   3.90180635,           4.
    551,  -19.6157055,   3.90180635,           2.
    552,   13.0113783,   2.80338168,          40.
    553,   16.2098045,   3.31595421,          40.
    554,   2.80025816,   13.0158539,          40.
    555,   2.56273913,   3.91073418,          40.
    556,    7.1384387,   2.60283232,          40.
    557,   3.31548905,   16.2107468,          40.
    558,   2.65486288,   10.0560865,          40.
    559,   2.63646054,   7.02997303,          40.
    560,   10.0593719,   2.67242837,          40.
    561,   4.73275757,   2.36997747,          40.
    562,   11.8326082,   5.39556837,          40.
    563,   5.48393822,   5.32337761,          40.
    564,   8.76807213,    5.2606616,          40.
    565,   5.49381876,   11.8701611,          40.
    566,   5.39452791,   8.73832703,          40.
    567,   5.49185324,   14.7571335,          40.
    568,   14.7192926,   5.45223808,          40.
    569,   10.8757553,   13.2835188,          40.
    570,   12.4729176,   10.8815022,          40.
    571,   8.64673233,   10.6506548,          40.
    572,   7.77076674,   7.60247755,          40.
    573,   10.5926962,   7.98058033,          40.
    574,   8.21220589,   14.2780752,          40.
    575,   14.1207495,   8.07916069,          40.
    576,   3.90180635,  -19.6157055,          38.
    577,   3.90180635,  -19.6157055,          36.
    578,   3.90180635,  -19.6157055,          34.
    579,   3.90180635,  -19.6157055,          32.
    580,   3.90180635,  -19.6157055,          30.
    581,   3.90180635,  -19.6157055,          28.
    582,   3.90180635,  -19.6157055,          26.
    583,   3.90180635,  -19.6157055,          24.
    584,   3.90180635,  -19.6157055,          22.
    585,   3.90180635,  -19.6157055,          20.
    586,   3.90180635,  -19.6157055,          18.
    587,   3.90180635,  -19.6157055,          16.
    588,   3.90180635,  -19.6157055,          14.
    589,   3.90180635,  -19.6157055,          12.
    590,   3.90180635,  -19.6157055,          10.
    591,   3.90180635,  -19.6157055,           8.
    592,   3.90180635,  -19.6157055,           6.
    593,   3.90180635,  -19.6157055,           4.
    594,   3.90180635,  -19.6157055,           2.
    595,   7.65366888,  -18.4775906,          38.
    596,   7.65366888,  -18.4775906,          36.
    597,   7.65366888,  -18.4775906,          34.
    598,   7.65366888,  -18.4775906,          32.
    599,   7.65366888,  -18.4775906,          30.
    600,   7.65366888,  -18.4775906,          28.
    601,   7.65366888,  -18.4775906,          26.
    602,   7.65366888,  -18.4775906,          24.
    603,   7.65366888,  -18.4775906,          22.
    604,   7.65366888,  -18.4775906,          20.
    605,   7.65366888,  -18.4775906,          18.
    606,   7.65366888,  -18.4775906,          16.
    607,   7.65366888,  -18.4775906,          14.
    608,   7.65366888,  -18.4775906,          12.
    609,   7.65366888,  -18.4775906,          10.
    610,   7.65366888,  -18.4775906,           8.
    611,   7.65366888,  -18.4775906,           6.
    612,   7.65366888,  -18.4775906,           4.
    613,   7.65366888,  -18.4775906,           2.
    614,   11.1114044,  -16.6293926,          38.
    615,   11.1114044,  -16.6293926,          36.
    616,   11.1114044,  -16.6293926,          34.
    617,   11.1114044,  -16.6293926,          32.
    618,   11.1114044,  -16.6293926,          30.
    619,   11.1114044,  -16.6293926,          28.
    620,   11.1114044,  -16.6293926,          26.
    621,   11.1114044,  -16.6293926,          24.
    622,   11.1114044,  -16.6293926,          22.
    623,   11.1114044,  -16.6293926,          20.
    624,   11.1114044,  -16.6293926,          18.
    625,   11.1114044,  -16.6293926,          16.
    626,   11.1114044,  -16.6293926,          14.
    627,   11.1114044,  -16.6293926,          12.
    628,   11.1114044,  -16.6293926,          10.
    629,   11.1114044,  -16.6293926,           8.
    630,   11.1114044,  -16.6293926,           6.
    631,   11.1114044,  -16.6293926,           4.
    632,   11.1114044,  -16.6293926,           2.
    633,   14.1421356,  -14.1421356,          38.
    634,   14.1421356,  -14.1421356,          36.
    635,   14.1421356,  -14.1421356,          34.
    636,   14.1421356,  -14.1421356,          32.
    637,   14.1421356,  -14.1421356,          30.
    638,   14.1421356,  -14.1421356,          28.
    639,   14.1421356,  -14.1421356,          26.
    640,   14.1421356,  -14.1421356,          24.
    641,   14.1421356,  -14.1421356,          22.
    642,   14.1421356,  -14.1421356,          20.
    643,   14.1421356,  -14.1421356,          18.
    644,   14.1421356,  -14.1421356,          16.
    645,   14.1421356,  -14.1421356,          14.
    646,   14.1421356,  -14.1421356,          12.
    647,   14.1421356,  -14.1421356,          10.
    648,   14.1421356,  -14.1421356,           8.
    649,   14.1421356,  -14.1421356,           6.
    650,   14.1421356,  -14.1421356,           4.
    651,   14.1421356,  -14.1421356,           2.
    652,   16.6293926,  -11.1114044,          38.
    653,   16.6293926,  -11.1114044,          36.
    654,   16.6293926,  -11.1114044,          34.
    655,   16.6293926,  -11.1114044,          32.
    656,   16.6293926,  -11.1114044,          30.
    657,   16.6293926,  -11.1114044,          28.
    658,   16.6293926,  -11.1114044,          26.
    659,   16.6293926,  -11.1114044,          24.
    660,   16.6293926,  -11.1114044,          22.
    661,   16.6293926,  -11.1114044,          20.
    662,   16.6293926,  -11.1114044,          18.
    663,   16.6293926,  -11.1114044,          16.
    664,   16.6293926,  -11.1114044,          14.
    665,   16.6293926,  -11.1114044,          12.
    666,   16.6293926,  -11.1114044,          10.
    667,   16.6293926,  -11.1114044,           8.
    668,   16.6293926,  -11.1114044,           6.
    669,   16.6293926,  -11.1114044,           4.
    670,   16.6293926,  -11.1114044,           2.
    671,   18.4775906,  -7.65366888,          38.
    672,   18.4775906,  -7.65366888,          36.
    673,   18.4775906,  -7.65366888,          34.
    674,   18.4775906,  -7.65366888,          32.
    675,   18.4775906,  -7.65366888,          30.
